t,variable,value,scenario,is_baseline,regime,uncertainty,value_lo,value_hi
24,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
2,aluminium,1,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
3,aluminium,0.046580492325153176,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
4,aluminium,-0.0397397005911799,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
5,aluminium,-0.027662426539070296,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
6,aluminium,-0.014765648937639349,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
7,aluminium,-0.006540081611709979,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
8,aluminium,-0.0023755096168140426,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
9,aluminium,-5.830066854562576e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
10,aluminium,4.192874880657433e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
11,aluminium,1.6582102008372897e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
12,aluminium,1.282256211928872e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
13,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
14,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
15,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
16,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
17,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
18,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
19,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
20,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
21,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
22,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
23,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
24,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
1,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
2,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
3,cocoa,0.016041914167978184,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
4,cocoa,0.01024347271437096,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
5,cocoa,0.01153025844229564,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
6,cocoa,0.005817647123740695,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
7,cocoa,0.002863921582253675,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
8,cocoa,0.001275555426860682,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
9,cocoa,4.2934532448058897e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
10,cocoa,6.235912461817001e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
11,cocoa,-4.2497892212267226e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
12,cocoa,-4.7135774424805155e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
13,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
14,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
15,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
16,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
17,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
18,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
19,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
20,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
21,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
22,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
23,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
24,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
1,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
2,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
3,coffee_arabic,-7.536706807712255e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
4,coffee_arabic,-0.012815829474453935,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
5,coffee_arabic,-0.0056846691325270525,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
6,coffee_arabic,3.499466260478599e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
7,coffee_arabic,0.0016073696616414124,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
8,coffee_arabic,0.001186519020680645,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
9,coffee_arabic,6.058607973051653e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
10,coffee_arabic,2.7156199517128774e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
11,coffee_arabic,1.1047475156865559e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
12,coffee_arabic,4.1215366864191645e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
13,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
14,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
15,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
16,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
17,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
18,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
19,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
20,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
21,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
22,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
23,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
24,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
1,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
2,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
3,copper,-0.07230284263019779,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
4,copper,-0.0476403004636836,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
5,copper,-0.027903463324517423,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
6,copper,-0.01344275459281369,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
7,copper,-0.005222175807387695,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
8,copper,-0.001404397216847205,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
9,copper,-4.433068162915208e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
10,copper,2.702360312292038e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
11,copper,2.33395931999993e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
12,copper,1.3466835872921707e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
13,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
14,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
15,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
16,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
17,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
18,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
19,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
20,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
21,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
22,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
23,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
24,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
1,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
2,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
3,cotton_a_indx,0.042449065948679365,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
4,cotton_a_indx,0.0047485677578737295,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
5,cotton_a_indx,5.657097317676796e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
6,cotton_a_indx,-7.092251718596896e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
7,cotton_a_indx,-6.918002731134249e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
8,cotton_a_indx,-3.871747696136265e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
9,cotton_a_indx,-1.8666580814207347e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
10,cotton_a_indx,-8.956665543958351e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
11,cotton_a_indx,-3.874892704261634e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
12,cotton_a_indx,-1.0031774363391127e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
13,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
14,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
15,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
16,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
17,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
18,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
19,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
20,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
21,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
22,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
23,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
24,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
1,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
2,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
3,crude_wti,-0.09010965545568717,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
4,crude_wti,-0.0458165023093011,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
5,crude_wti,-0.024585050009744865,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
6,crude_wti,-0.010516564097657935,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
7,crude_wti,-0.004690276477309882,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
8,crude_wti,-0.0015155430262268452,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
9,crude_wti,-1.504916371816039e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
10,crude_wti,2.4123913636263616e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
11,crude_wti,2.43076902780853e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
12,crude_wti,1.53613164091995e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
13,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
14,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
15,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
16,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
17,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
18,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
19,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
20,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
21,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
22,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
23,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
24,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
1,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
2,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
3,gold,-0.03495034590966213,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
4,gold,-0.049157756479303066,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
5,gold,-0.014360565845713486,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
6,gold,-1.8160742134047496e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
7,gold,0.002557327839929735,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
8,gold,0.0016743578049384727,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
9,gold,7.175197437433136e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
10,gold,2.1345314196045517e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
11,gold,2.084201870393629e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
12,gold,-2.7196356846880806e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
13,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
14,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
15,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
16,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
17,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
18,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
19,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
20,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
21,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
22,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
23,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
24,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
1,lead,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
2,lead,0,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
3,lead,-0.15615894294166854,GIRF — aluminium to uncertainty shock,FALSE,combined,vxo,NA,NA
